,SMILES,IC50_nM
3979,COc1ccc(CCN(C)C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,10.0
3980,CNCCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,50.0
3981,COc1ccc(CCNCc2ccccc2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,40.0
3982,COc1ccc(CCNC(=O)Cc2ccccc2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,320.0
3983,CCNCCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,10.0
3984,CCN(CC)CCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,10.0
3985,COc1ccc(CCNC(C)C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,20.0
3986,CCNC(=O)NCCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,60.0
3987,COc1ccc(CCNC(=O)NC2CCCCC2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,780.0
3988,COc1ccc(CCNC(=O)Nc2ccccc2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2200.0
3989,CNC(=S)NCCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,240.0
3990,COc1ccc(CCNC(=S)NCc2ccccc2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,60.0
3991,COc1ccc(CCN2CCCCC2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,10.0
3992,COc1ccc(CCN2CCOCC2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,30.0
3993,CCNC(=S)NCCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,180.0
3994,COC(=O)CCNCCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,10.0
3995,COc1ccc(CCNc2ncccn2)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,230.0
3996,COC(=O)CNCCc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,20.0
3997,COc1ccc(CCNCC(=O)O)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,20.0
3998,COc1ccc(CNC(=O)C(F)(F)F)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,660.0
3999,COc1ccc(CN)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,14.0
4000,COc1ccc(CCNC(=O)C(F)(F)F)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1000.0
4001,CC(C)Oc1ccc(CCN)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,60.0
4002,COc1ccc(CCN)cc1Nc1ncc(Cl)c(Nc2ccc(F)cc2S(=O)(=O)C(C)C)n1,110.0
4003,COc1ccc(CC(=O)O)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,45.0
4004,COc1cc(CC#N)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,36.0
4005,COc1cc(C(C)(C)C#N)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,570.0
4006,COc1cc(CCN)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1.7
4007,COc1cc(C(C)(C)CN)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,3.4
4008,COc1cc(C(C)(C)N)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1.6
4009,COc1cc(CCN(C)C)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1.3
4010,COc1cc(C(C)(C)CNC=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,6.1
4011,CNCC(C)(C)c1cc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1C,1.7
4012,COc1cc(C(C)(C)NC=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2.5
4013,COc1cc(CCNC=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,4.4
4014,CNCCc1cc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1C,1.9
4015,CNC(C)(C)c1cc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1C,1.4
4016,COc1cc(C(C)(C)CN(C)C)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,3.6
4017,COc1cc(C(C)(C)N(C)C)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1.5
4018,COc1cc(CN)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2.1
4019,COc1cc(C[N+](C)(C)C)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2.0
4020,COc1cc(CN(C)C)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2.1
4021,COc1cc(CNC=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2.8
4022,CNCc1cc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1C,2.2
4023,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,55.0
4024,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)cc2)CC1,207.0
4025,COCCNc1cc(N2CCN(C)CC2)ccc1C(=O)Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12,411.0
4026,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCCCC3)c2)CC1,1771.0
4027,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,145.0
4028,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)C(N)=O)n1,27.9
4029,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCN(C)CC1,12.2
4030,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)c1,17.3
4031,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)c(OC)cc1N1CCN(C)CC1,9.33
4032,C=CC(=O)N1CCOc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)C(=O)N(C)C)n3)cc21,15.1
4033,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1OCCN(C)C,8.62
4034,COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)C(=O)N(C)C)n2)ccc1N1CCC(N(C)C)CC1,10.8
4035,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4036,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4037,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4038,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4039,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4040,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4041,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4042,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4043,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4044,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4045,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4046,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4047,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4048,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4049,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4050,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4051,COc1cc(C2CCNCC2)ccc1Nc1ncc2scc(-c3ccccc3N(C)CS(C)(=O)=O)c2n1,5.5
4052,COc1cc(C2CCNCC2)ccc1Nc1ncc2sc(C)c(-c3cccc4c3OCC4)c2n1,14.0
4053,COc1cc(C2CCNCC2)ccc1Nc1ncc2sc(C)c(-c3ccccc3OC)c2n1,6.4
4054,COc1ccccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4)cc3OC(C)C)nc12,27.7
4055,COc1ccccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,3.3
4056,CCOc1ccccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,9.3
4057,COc1cc(C(F)(F)F)ccc1-c1c(C)sc2cnc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4O)c4c3OCC4)nc12,2.1
4058,COc1cc(C(F)(F)F)ccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,9.1
4059,COc1cc(C2CCNCC2)ccc1Nc1ncc2cccc(-c3ccccc3OC)c2n1,12.8
4060,COc1ccccc1-c1cc(F)cc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,34.0
4061,COc1ccccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,12.0
4062,COc1ccccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OC(C)(C)C4)nc12,36.0
4063,COc1ccccc1-c1cccc2cnc(Nc3cc(C4CCNCC4)nn3C(C)C)nc12,27.0
4064,COc1cc(F)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,5.1
4065,COc1cc(F)ccc1-c1cccc2cnc(Nc3cc(C4CCNCC4)nn3C(C)C)nc12,34.0
4066,COc1ccc(F)cc1-c1cccc2cnc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)c4c3OCC4)nc12,14.0
4067,COc1cc(C(F)(F)F)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,14.0
4068,COc1cc(C(F)(F)F)ccc1-c1cccc2cnc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4O)c4c3OCC4)nc12,2.3
4069,COc1cc(C(=O)N2CCOCC2)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,35.0
4070,COc1cc(C(N)=O)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,2.5
4071,COc1cc(S(C)(=O)=O)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,14.0
4072,COc1cc(S(C)(=O)=O)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OC(C)C4)nc12,3.4
4073,COc1cc(C(F)(F)F)ccc1-c1cccc2cnc(Nc3ccc(C4(O)CCNCC4)c4c3OCC4)nc12,3.3
4074,COc1cc(F)ccc1-c1cccc2cnc(Nc3ccc(C(=O)NC4CCNCC4)c4c3OCC4)nc12,12.0
4075,COc1ccccc1C1=C(C)SC2C=NC(Nc3cc(C4CCNCC4)nn3C(C)C)=NC12,2.7
4076,COc1ccccc1C1=C(C)SC2C=NC(Nc3ccc(C4CCNCC4)c4c3OC(C)(C)C4)=NC12,10.9
4077,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(NCCc2c(F)cccc2Cl)n1,7.0
4078,COc1ccccc1CCNc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,2.0
4079,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(NC[C@H]2CCCO2)n1,34.0
4080,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccccc21,1.0
4081,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccccc21,5.5
4082,C[C@@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.0
4083,C[C@@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,55.0
4084,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.0
4085,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,55.0
4086,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.0
4087,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,55.0
4088,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.0
4089,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,55.0
4090,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.0
4091,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,55.0
4092,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.0
4093,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,55.0
4094,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.0
4095,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,55.0
4096,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,5.5
4097,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,55.0
4098,COc1cc(C2CCNCC2)ccc1Nc1ncc2scc(-c3ccccc3N(C)S(C)(=O)=O)c2n1,5.5
4099,COc1cc(C2CCNCC2)ccc1Nc1ncc2sc(C)c(-c3ccccc3N(C)S(C)(=O)=O)c2n1,14.0
4100,COc1cc(C2CCNCC2)ccc1Nc1ncc2sc(C)c(-c3ccccc3OC)c2n1,6.4
4101,COc1ccccc1-c1c(C)sc2cnc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3OC(C)C)nc12,27.7
4102,COc1ccccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,3.3
4103,CCOc1ccccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,9.3
4104,COc1cc(C(F)(F)F)ccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4O)c4c3OCC4)nc12,2.1
4105,COc1cc(C(F)(F)F)ccc1-c1c(C)sc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,9.1
4106,COc1cc(C2CCNCC2)ccc1Nc1ncc2cccc(-c3ccccc3OC)c2n1,12.8
4107,COc1ccccc1-c1cc(F)cc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,34.0
4108,COc1ccccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,12.0
4109,COc1ccccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OC(C)(C)C4)nc12,36.0
4110,COc1ccccc1-c1cccc2cnc(Nc3cc(C4CCNCC4)nn3C(C)C)nc12,27.0
4111,COc1cc(F)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,5.1
4112,COc1cc(F)ccc1-c1cccc2cnc(Nc3cc(C4CCNCC4)nn3C(C)C)nc12,34.0
4113,COc1ccc(F)cc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,14.0
4114,COc1cc(C(F)(F)F)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,14.0
4115,COc1cc(C(F)(F)F)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4O)c4c3OCC4)nc12,2.3
4116,COc1cc(C(=O)N2CCOCC2)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,35.0
4117,COc1cc(C(N)=O)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,2.5
4118,COc1cc(S(C)(=O)=O)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OCC4)nc12,14.0
4119,COc1cc(S(C)(=O)=O)ccc1-c1cccc2cnc(Nc3ccc(C4CCNCC4)c4c3OC(C)C4)nc12,3.4
4120,COc1cc(C(F)(F)F)ccc1-c1cccc2cnc(Nc3ccc(C4(O)CCNCC4)c4c3OCC4)nc12,3.3
4121,COc1cc(F)ccc1-c1cccc2cnc(Nc3ccc(C(=O)NC4CCNCC4)c4c3OCC4)nc12,12.0
4122,COc1ccccc1C1=C(C)SC2C=NC(Nc3cc(C4CCNCC4)nn3C(C)C)=NC12,2.7
4123,COc1ccccc1C1=C(C)SC2C=NC(Nc3ccc(C4CCNCC4)c4c3OC(C)(C)C4)=NC12,10.9
4124,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4125,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4126,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4127,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4128,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4129,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4130,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4131,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4132,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4133,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4134,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4135,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4136,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4137,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4138,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4139,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,5.0
4140,COc1cc(C2CCNCC2)c(C)cc1Nc1nccc(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4141,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(F)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4142,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4143,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4144,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4145,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(C#N)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4146,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(OC)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4147,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(C)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4148,CCc1cnc(Nc2cc(C)c(C3CCNCC3)cc2OC)nc1Nc1ccccc1S(=O)(=O)C(C)C,5.5
4149,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc([N+](=O)[O-])c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4150,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(-c2ccccc2)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,55.0
4151,C=Cc1cnc(Nc2cc(C)c(C3CCNCC3)cc2OC)nc1Nc1ccccc1S(=O)(=O)C(C)C,5.5
4152,C#Cc1cnc(Nc2cc(C)c(C3CCNCC3)cc2OC)nc1Nc1ccccc1S(=O)(=O)C(C)C,5.5
4153,CCOc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4154,COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4155,COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4156,COc1cc(N2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4157,COc1cc(C2CCNCC2)c(Cl)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4158,CCOc1cc(C2CCNCC2)c(Cl)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4159,CCOc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4160,COc1cc(C2CCNCC2)c(F)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4161,COc1cc(C2CCNCC2)c(C(F)(F)F)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4162,COc1cc(C2CCNCC2)c(C#N)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4163,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2n1,55.0
4164,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2[nH]ccc2n1,55.0
4165,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2ccsc2n1,55.0
4166,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2sccc2n1,55.0
4167,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2ccccc2n1,55.0
4168,COc1cc(C2CCNCC2)c(C)cc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2ccccc2n1,55.0
4169,COc1cc(C2CCNCC2)c(C)cc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2n1,55.0
4170,COc1cc(C2CCNCC2)c(C)cc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2[nH]ccc2n1,55.0
4171,COc1cc(C2CCNCC2)c(C)cc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2ccsc2n1,55.0
4172,COc1cc(N2CCC(N3CCSCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4173,COc1cc(N2CCC(N3CCC(N)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4174,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4175,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4176,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,5.5
4177,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,5.5
4178,COc1cc(C2CCNCC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
4179,COc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,5.5
